Date,Predicted,actual_returns,strategy_returns,cumulative_Returns
2019-05-13,-1.0,-0.024130630943291487,0.024130630943291487,-0.14496272704973612
2019-05-14,-1.0,0.008016017810211773,-0.008016017810211773,-0.1518167210581003
2019-05-15,-1.0,0.00583895766667486,-0.00583895766667486,-0.1567692273174235
2019-05-16,-1.0,0.008895249319527565,-0.008895249319527565,-0.16426997527433285
2019-05-17,-1.0,-0.005837319908772343,0.005837319908772343,-0.15939155176264286
2019-05-20,-1.0,-0.006749360908960611,0.006749360908960611,-0.15371798196236763
2019-05-21,-1.0,0.008495790833841,-0.008495790833841,-0.1609078169740562
2019-05-22,-1.0,-0.002824365652362215,0.002824365652362215,-0.1585379138331522
2019-05-23,-1.0,-0.011914139769699683,0.011914139769699683,-0.14851261692765716
2019-05-24,-1.0,0.001353534780883292,-0.001353534780883292,-0.14966513471612886
2019-05-28,-1.0,-0.008375618352052028,0.008375618352052028,-0.14254305441306758
2019-05-29,-1.0,-0.0069119572935958384,0.0069119572935958384,-0.13661634862407357
2019-05-30,-1.0,0.0020984398243635294,-0.0020984398243635294,-0.1384281072618252
2019-05-31,-1.0,-0.013195355808466647,0.013195355808466647,-0.12705935958257086
2019-06-03,-1.0,-0.0027652013400870645,0.0027652013400870645,-0.12464550295387222
2019-06-04,-1.0,0.021432345278653342,-0.021432345278653342,-0.14340640277578676
2019-06-05,-1.0,0.008161896642135735,-0.008161896642135735,-0.15039783118064598
2019-06-06,-1.0,0.006135555437609463,-0.006135555437609463,-0.1556106123873504
2019-06-07,-1.0,0.010497663083042452,-0.010497663083042452,-0.16447472768940452
2019-06-10,-1.0,0.0046600819951694294,-0.0046600819951694294,-0.16836834396740818
2019-06-11,-1.0,-0.00034987685027698667,0.00034987685027698667,-0.16807737530300482
2019-06-12,-1.0,-0.002037619727485618,0.002037619727485618,-0.16638223335118063
2019-06-13,-1.0,0.004097449858325275,-0.004097449858325275,-0.16979794035103324
2019-06-14,-1.0,-0.0016115422390061696,0.0016115422390061696,-0.16846003466499904
2019-06-17,-1.0,0.0009317695307899942,-0.0009317695307899942,-0.1692348382683324
2019-06-18,-1.0,0.009717372571954597,-0.009717372571954597,-0.17730769286467918
2019-06-19,-1.0,0.002985176934281464,-0.002985176934281464,-0.17976357496395035
2019-06-20,-1.0,0.009472195075278522,-0.009472195075278522,-0.1875330143897409
2019-06-21,-1.0,-0.0012592326804730103,0.0012592326804730103,-0.18650992940965505
2019-06-24,-1.0,-0.001731933325650914,0.001731933325650914,-0.18510101884631347
2019-06-25,-1.0,-0.009496324715228988,0.009496324715228988,-0.17736247351116885
2019-06-26,-1.0,-0.0012339839170762978,0.0012339839170762978,-0.17634735203389817
2019-06-27,-1.0,0.003823212459416858,-0.003823212459416858,-0.17949635109983386
2019-06-28,-1.0,0.005757422425228809,-0.005757422425228809,-0.1842203372079937
2019-07-01,-1.0,0.007672277820080398,-0.007672277820080398,-0.19047922542090545
2019-07-02,-1.0,0.0029281490252435205,-0.0029281490252435205,-0.19284962288790364
2019-07-03,-1.0,0.007672358989710748,-0.007672358989710748,-0.199042370339788
2019-07-05,-1.0,-0.0018058494836139527,0.0018058494836139527,-0.1975959614178695
2019-07-08,-1.0,-0.004835457345313876,0.004835457345313876,-0.1937159709155979
2019-07-09,-1.0,0.0012365799156572876,-0.0012365799156572876,-0.19471300555227888
2019-07-10,-1.0,0.004510627158405667,-0.004510627158405667,-0.1983453549397457
2019-07-11,-1.0,0.002285278994477169,-0.002285278994477169,-0.20017735946092696
2019-07-12,-1.0,0.004620138604158219,-0.004620138604158219,-0.20387265091896134
2019-07-15,-1.0,0.00017585947169163063,-0.00017585947169163063,-0.20401265745397001
2019-07-16,-1.0,-0.0034037753375577573,0.0034037753375577573,-0.20130329536840375
2019-07-17,-1.0,-0.006531204644412147,0.006531204644412147,-0.1960868437416372
2019-07-18,-1.0,0.0035819355184592006,-0.0035819355184592006,-0.19896640882979566
2019-07-19,-1.0,-0.0061767347442999165,0.0061767347442999165,-0.1940186368158633
2019-07-22,-1.0,0.0028287212634507952,-0.0028287212634507952,-0.19629853343584736
2019-07-23,-1.0,0.006847502370160408,-0.006847502370160408,-0.20180188113304676
2019-07-24,-1.0,0.00468811866363672,-0.00468811866363672,-0.2055439286313866
2019-07-25,-1.0,-0.00526235610486292,0.00526235610486292,-0.20136321787417444
2019-07-26,-1.0,0.007387629133693174,-0.007387629133693174,-0.20726325023304615
2019-07-29,-1.0,-0.00161606948107329,0.00161606948107329,-0.20598213256522258
2019-07-30,-1.0,-0.002578641959370631,0.002578641959370631,-0.20393464477576517
2019-07-31,-1.0,-0.010885509660889747,0.010885509660889747,-0.19526906766077212
2019-08-01,-1.0,-0.008998852495319398,0.008998852495319398,-0.18802741270223067
2019-08-02,-1.0,-0.0072827367651240316,0.0072827367651240316,-0.1821140300884443
2019-08-05,-1.0,-0.02977780051499812,0.02977780051499812,-0.15775918483240237
2019-08-06,-1.0,0.013017006826634425,-0.013017006826634425,-0.16872263927310915
2019-08-07,-1.0,0.0007668897934256513,-0.0007668897934256513,-0.16936013739655642
2019-08-08,-1.0,0.01876226603513209,-0.01876226603513209,-0.1849448234781078
2019-08-09,-1.0,-0.006616543400644659,0.006616543400644659,-0.1795519755287306
2019-08-12,-1.0,-0.011957583129186489,0.011957583129186489,-0.1697414000729386
2019-08-13,-1.0,0.014762028608582556,-0.014762028608582556,-0.18199770127758352
2019-08-14,-1.0,-0.02929276360753441,0.02929276360753441,-0.158036153310688
2019-08-15,-1.0,0.002464268112370549,-0.002464268112370549,-0.1601109779698533
2019-08-16,-1.0,0.014426183452732166,-0.014426183452732166,-0.17222737108159603
2019-08-19,-1.0,0.012105875347909967,-0.012105875347909967,-0.18224828334369392
2019-08-20,-1.0,-0.007914764079147596,0.007914764079147596,-0.1757759714310414
2019-08-21,-1.0,0.008246825558263726,-0.008246825558263726,-0.18257320321557902
2019-08-22,-1.0,-0.0005060815269983809,0.0005060815269983809,-0.182159518614053
2019-08-23,-1.0,-0.025946389777450785,0.025946389777450785,-0.1609395107082352
2019-08-26,-1.0,0.010983067039910699,-0.010983067039910699,-0.17015496831266697
2019-08-27,-1.0,-0.0032031906836484936,0.0032031906836484936,-0.16749681643829406
2019-08-28,-1.0,0.006545469754213773,-0.006545469754213773,-0.17294594084658388
2019-08-29,-1.0,0.012687244194824032,-0.012687244194824032,-0.1834389776573837
2019-08-30,-1.0,0.0006428273461489553,-0.0006428273461489553,-0.18396388541234487
2019-09-03,-1.0,-0.006899120439028739,0.006899120439028739,-0.17833395397520757
2019-09-04,-1.0,0.010842075925499017,-0.010842075925499017,-0.18724251963161298
2019-09-05,-1.0,0.013009823744460025,-0.013009823744460025,-0.19781635119819707
2019-09-06,-1.0,0.0009106182795699524,-0.0009106182795699524,-0.19854683429236808
2019-09-09,-1.0,-9.400042300200528e-05,9.400042300200528e-05,-0.1984714973557754
2019-09-10,-1.0,0.00032231746255573235,-0.00032231746255573235,-0.1987298439889138
2019-09-11,-1.0,0.0072296678179091245,-0.0072296678179091245,-0.20452276104927813
2019-09-12,-1.0,0.0028791074766822966,-0.0028791074766822966,-0.20681302551547176
2019-09-13,-1.0,-0.0007243559711188619,0.0007243559711188619,-0.20623847579429022
