Date,sma_fast,sma_slow
2014-11-18,2043.0674999999999,1976.4358
2014-11-19,2045.415,1977.4963999999998
2014-11-20,2048.6475,1978.6024
2014-11-21,2054.1925,1980.1616000000001
2014-11-24,2058.595,1981.8672
2014-11-25,2063.1725,1983.2282
2014-11-26,2068.1925,1984.6534
2014-11-28,2069.2075,1985.7774
2014-12-01,2065.215,1986.6382
2014-12-02,2065.0950000000003,1988.0834
2014-12-03,2065.4700000000003,1989.9146000000003
2014-12-04,2066.5600000000004,1991.3870000000002
2014-12-05,2072.0425,1993.5746
2014-12-08,2070.4825,1995.1238
2014-12-09,2066.855,1996.7642
2014-12-10,2055.41,1997.8412000000003
2014-12-11,2045.4,1999.6246
2014-12-12,2030.9050000000002,2000.7478
2014-12-15,2013.3575,2001.1824
2014-12-16,2000.0075,2001.3408000000002
2014-12-17,1994.3975,2002.8966
2014-12-18,2009.1225,2004.7434
2014-12-19,2029.3775,2007.5921999999998
2014-12-22,2055.8275,2011.0404
2014-12-23,2073.1475,2015.1889999999999
2014-12-24,2078.31,2019.2726
2014-12-26,2082.84,2023.7981999999997
2014-12-29,2085.8475,2028.3544
2014-12-30,2085.3925,2032.2262000000003
2014-12-31,2079.6475,2035.3239999999998
2015-01-02,2072.005,2037.6624
2015-01-05,2054.5075,2039.5318
2015-01-06,2035.0725,2040.5676
2015-01-07,2026.8224999999998,2041.7939999999999
2015-01-08,2027.8075000000001,2043.8041999999998
2015-01-09,2033.8649999999998,2044.9994
2015-01-12,2040.2775,2045.9186000000002
2015-01-13,2039.56,2046.4862
2015-01-14,2026.8425,2046.3506
2015-01-15,2013.8075,2045.8478
2015-01-16,2011.5975,2045.9942
2015-01-20,2011.4775000000002,2045.9738
2015-01-21,2016.69,2045.9920000000002
2015-01-22,2034.31,2046.6165999999998
2015-01-23,2042.4099999999999,2046.8878
2015-01-26,2051.045,2047.236
2015-01-27,2050.4025,2047.0620000000001
2015-01-28,2035.1550000000002,2046.3186
2015-01-29,2027.5125000000003,2045.9472
2015-01-30,2011.9875000000002,2045.0206
2015-02-02,2009.8125,2044.4016000000001
2015-02-03,2021.7800000000002,2044.4278
2015-02-04,2026.8450000000003,2044.2030000000002
2015-02-05,2043.7275,2044.1834
2015-02-06,2052.3825,2043.9045999999998
2015-02-09,2051.56,2043.4988
2015-02-10,2058.33,2043.414
2015-02-11,2059.8325,2043.4334
2015-02-12,2068.085,2044.1341999999997
2015-02-13,2080.6475,2044.743
2015-02-17,2088.585,2045.2632
2015-02-18,2096.3725,2045.8183999999999
2015-02-19,2098.615,2046.26
2015-02-20,2101.9425,2047.2598
2015-02-23,2104.2725,2048.2566
2015-02-24,2108.2225,2050.0434
2015-02-25,2112.3250000000003,2051.614
2015-02-26,2112.435,2053.7822
2015-02-27,2111.145,2056.0796
2015-03-02,2111.6225,2058.9725999999996
2015-03-03,2110.1025,2060.8704000000002
2015-03-04,2107.05,2061.6164000000003
2015-03-05,2106.185,2062.2242
2015-03-06,2094.6525,2062.0786
2015-03-09,2087.565,2062.0238
2015-03-10,2073.9725,2061.2694
2015-03-11,2058.7725,2060.2988
2015-03-12,2057.4449999999997,2059.8064
2015-03-13,2050.9375,2059.2673999999997
2015-03-16,2060.1949999999997,2059.7132
2015-03-17,2068.705,2060.0348
2015-03-18,2077.0925,2061.6132000000002
2015-03-19,2086.0600000000004,2063.3464000000004
2015-03-20,2092.7875,2064.9904
2015-03-23,2100.3224999999998,2065.8360000000002
2015-03-24,2098.3224999999998,2066.7698
2015-03-25,2091.2675,2067.4256
2015-03-26,2078.2799999999997,2068.0879999999997
2015-03-27,2067.43,2069.083
2015-03-30,2066.115,2070.9544
2015-03-31,2067.825,2071.9238
2015-04-01,2068.71,2072.6666
2015-04-02,2070.1949999999997,2073.3634
2015-04-06,2068.79,2073.7128
2015-04-07,2070.9,2074.203
2015-04-08,2076.4525,2074.6992
2015-04-09,2082.5075,2075.9318
2015-04-10,2087.8675,2077.9298
2015-04-13,2091.8925,2079.3534
2015-04-14,2095.3775,2081.3704000000002
2015-04-15,2099.24,2083.0860000000002
2015-04-16,2099.9725,2084.1852000000003
2015-04-17,2097.16,2084.9786
2015-04-20,2098.2999999999997,2085.7362
2015-04-21,2095.965,2086.5726
2015-04-22,2096.7075,2087.797
2015-04-23,2104.645,2088.6838000000002
2015-04-24,2108.9675,2089.667
2015-04-27,2111.875,2090.0758
2015-04-28,2113.5750000000003,2090.4312
2015-04-29,2112.0550000000003,2090.5614
2015-04-30,2104.01,2090.278
2015-05-01,2103.8525,2090.4948
2015-05-04,2103.785,2090.5786
2015-05-05,2099.4375,2090.1746
2015-05-06,2098.0975,2089.468
2015-05-07,2093.025,2088.9508
2015-05-08,2093.4275,2089.058
2015-05-11,2097.395,2089.0746000000004
2015-05-12,2102.1375,2088.7092000000002
2015-05-13,2104.7575,2088.5231999999996
2015-05-14,2106.0074999999997,2088.9746
2015-05-15,2110.3575,2089.4084
2015-05-18,2117.8775,2090.5672
2015-05-19,2125.215,2091.5352
2015-05-20,2126.4025,2093.169
2015-05-21,2128.425,2094.9806
2015-05-22,2127.64,2096.1827999999996
2015-05-26,2121.7325,2097.1988
2015-05-27,2121.14,2098.0445999999997
2015-05-28,2118.6325,2098.9748
2015-05-29,2113.965,2099.1326
2015-06-01,2115.8475,2099.5818
2015-06-02,2112.3775,2099.6118
2015-06-03,2110.6974999999998,2099.8048
2015-06-04,2107.81,2099.8916
2015-06-05,2103.085,2100.5272
2015-06-08,2095.505,2100.9898
2015-06-09,2087.025,2101.3723999999997
2015-06-10,2089.3650000000002,2101.7516
2015-06-11,2093.3725000000004,2102.571
2015-06-12,2097.08,2103.2594
2015-06-15,2098.15,2103.6088
2015-06-16,2095.9224999999997,2103.9221999999995
2015-06-17,2093.8175,2104.4044
2015-06-18,2100.6,2105.1911999999998
2015-06-19,2106.99,2105.5674000000004
2015-06-22,2113.63,2105.9831999999997
2015-06-23,2119.5699999999997,2106.6186
2015-06-24,2116.4049999999997,2106.8734
2015-06-25,2114.4849999999997,2106.787
2015-06-26,2109.145,2106.7169999999996
2015-06-29,2092.505,2106.2462
2015-06-30,2081.1375,2105.5004
2015-07-01,2074.915,2105.103
2015-07-02,2068.7375,2104.4794
2015-07-06,2071.5175,2103.596
2015-07-07,2076.075,2102.869
2015-07-08,2068.39,2101.6241999999997
2015-07-09,2062.0225,2100.3552
2015-07-10,2063.9875,2099.7506
2015-07-13,2068.5525,2100.0324
2015-07-14,2084.12,2100.0456
2015-07-15,2098.1425,2099.9038
2015-07-16,2110.06,2100.6004
2015-07-17,2116.8199999999997,2101.5301999999997
2015-07-20,2121.6525,2102.3358000000003
2015-07-21,2124.605,2102.3979999999997
2015-07-22,2122.07,2102.5744
2015-07-23,2115.9475,2102.635
2015-07-24,2103.79,2102.2584
2015-07-27,2090.8975,2101.1892
2015-07-28,2085.6725,2100.5996
2015-07-29,2087.2775,2100.187
2015-07-30,2094.5225,2099.8030000000003
2015-07-31,2103.5725,2099.3628
2015-08-03,2104.77,2098.7072
2015-08-04,2100.9575000000004,2098.0524
2015-08-05,2098.76,2097.9652
2015-08-06,2093.69,2097.1668
2015-08-07,2088.5725,2096.3024
2015-08-10,2091.2875,2096.2382000000002
2015-08-11,2087.3450000000003,2095.685
2015-08-12,2087.9675,2095.2140000000004
2015-08-13,2089.4225,2094.6004000000003
2015-08-14,2086.2625,2094.5144
2015-08-17,2090.855,2094.7066
2015-08-18,2093.5725,2095.0594
2015-08-19,2092.6275,2095.0486
2015-08-20,2078.675,2093.6592
2015-08-21,2045.7875000000001,2090.8997999999997
2015-08-24,1994.8600000000001,2086.8818
2015-08-25,1941.86,2082.5454
2015-08-26,1918.055,2079.4298
2015-08-27,1922.2475,2077.1742
2015-08-28,1946.1625,2074.5268
2015-08-31,1972.305,2071.7706
2015-09-01,1965.6399999999999,2067.5906
2015-09-02,1955.94,2064.0838
2015-09-03,1946.505,2060.9348
2015-09-04,1933.7649999999999,2057.313
2015-09-08,1947.6550000000002,2054.6714
2015-09-09,1945.9499999999998,2052.3594
2015-09-10,1946.2400000000002,2050.143
2015-09-11,1956.1975,2047.8156
2015-09-14,1952.1025,2045.3406
2015-09-15,1961.115,2043.5272
2015-09-16,1971.8700000000001,2041.8066000000001
2015-09-17,1979.1575,2040.6770000000001
2015-09-18,1980.4075,2038.8114
2015-09-21,1977.6275,2036.6184
2015-09-22,1964.485,2033.4812000000002
2015-09-23,1951.625,2030.0774
2015-09-24,1945.1775,2026.5742
2015-09-25,1936.27,2022.7152
2015-09-28,1921.0275000000001,2017.8178000000003
2015-09-29,1907.36,2012.934
2015-09-30,1904.3075,2008.9504000000002
2015-10-01,1902.4275,2005.1437999999998
2015-10-02,1919.825,2002.128
2015-10-05,1945.565,2000.276
2015-10-06,1960.5375,1998.5216
2015-10-07,1978.54,1996.5732
2015-10-08,1994.0575,1994.6704
2015-10-09,2001.0175,1992.7956
2015-10-12,2010.4025,1991.068
2015-10-13,2012.3675,1989.181
2015-10-14,2007.5700000000002,1987.1994
2015-10-15,2009.8125,1985.6798000000001
2015-10-16,2013.725,1984.6708
2015-10-19,2021.2175,1983.7925999999998
2015-10-20,2030.35,1982.3244
2015-10-21,2029.1200000000001,1981.0218
2015-10-22,2033.9700000000003,1980.3509999999997
2015-10-23,2044.3425000000002,1980.1861999999999
2015-10-26,2054.445,1979.779
2015-10-27,2066.1825,1979.0479999999998
2015-10-28,2075.6425,1978.9166
2015-10-29,2079.2075,1979.1126000000002
2015-10-30,2081.2525,1979.9852
2015-11-02,2090.7925,1982.6484
2015-11-03,2095.6525,1986.98
2015-11-04,2098.8775,1991.674
2015-11-05,2104.02,1994.8624
2015-11-06,2102.8075,1997.0932
2015-11-09,2095.0049999999997,1998.8874000000003
2015-11-10,2089.8575,2001.0781999999997
2015-11-11,2083.625,2004.3011999999999
2015-11-12,2070.3175,2006.2434
2015-11-13,2056.4325,2007.6816000000001
2015-11-16,2049.3,2010.3210000000001
2015-11-17,2043.1599999999999,2011.9415999999997
2015-11-18,2052.5625,2014.7723999999998
2015-11-19,2067.1124999999997,2017.3513999999998
2015-11-20,2076.1075,2019.9138
2015-11-23,2085.145,2022.585
2015-11-24,2086.535,2024.8059999999998
2015-11-25,2088.4425,2026.6772
2015-11-27,2088.6775,2028.6754
2015-11-30,2087.1324999999997,2031.1229999999998
2015-12-01,2090.505,2033.8362
2015-12-02,2088.165,2036.5715999999998
2015-12-03,2078.0425,2038.7888
2015-12-04,2080.8625,2041.9778
2015-12-07,2074.4725000000003,2044.8924
2015-12-08,2070.4925000000003,2048.5287999999996
2015-12-09,2069.9925,2051.7994
2015-12-10,2060.1275,2054.4434
2015-12-11,2043.9525,2056.2144
2015-12-14,2033.54,2057.626
2015-12-15,2032.4875000000002,2058.7532
2015-12-16,2037.6975,2060.6162
2015-12-17,2045.0775,2061.5373999999997
2015-12-18,2040.98,2061.3797999999997
2015-12-21,2035.415,2061.505
2015-12-22,2026.89,2061.9352000000003
2015-12-23,2032.49,2063.1472
2015-12-24,2046.35,2064.4822
2015-12-28,2055.1875,2065.135
2015-12-29,2065.035,2066.04
2015-12-30,2064.8025,2066.634
2015-12-31,2060.54,2066.8974
2016-01-04,2049.58,2066.7718
2016-01-05,2034.1675,2066.0558
2016-01-06,2015.8925,2064.3579999999997
2016-01-07,1990.6799999999998,2061.7961999999998
2016-01-08,1968.0225,2058.919
2016-01-11,1944.7624999999998,2055.5854
2016-01-12,1931.8674999999998,2052.5708
2016-01-13,1918.665,2048.7891999999997
2016-01-14,1918.6174999999998,2045.145
2016-01-15,1907.7824999999998,2040.5557999999999
2016-01-19,1893.445,2036.1362
2016-01-20,1885.7075,2031.3242
2016-01-21,1872.495,2026.72
2016-01-22,1879.1375,2023.2864
2016-01-25,1878.075,2019.1936
2016-01-26,1889.15,2015.7662000000003
2016-01-27,1892.64,2012.5058000000001
2016-01-28,1889.255,2009.9122
2016-01-29,1905.045,2007.6531999999997
2016-02-01,1913.9825,2005.432
2016-02-02,1919.0025,2001.8210000000001
2016-02-03,1923.7949999999998,1998.4468
2016-02-04,1917.5974999999999,1994.9723999999999
2016-02-05,1902.7649999999999,1990.8416
2016-02-08,1890.3675,1986.1276
2016-02-09,1875.2875000000001,1981.3944000000001
2016-02-10,1859.39,1976.6294
2016-02-11,1846.6475,1971.6028000000003
2016-02-12,1849.4824999999998,1966.8458
2016-02-16,1860.3249999999998,1963.1672
2016-02-17,1879.065,1960.7112
2016-02-18,1901.2525,1957.234
2016-02-19,1914.5025,1954.0482000000002
2016-02-22,1926.9825,1951.6864
2016-02-23,1925.595,1949.1594
2016-02-24,1928.5874999999999,1946.7107999999998
2016-02-25,1937.0674999999999,1945.4974000000002
2016-02-26,1937.705,1944.0195999999999
2016-02-29,1940.4450000000002,1941.796
2016-03-01,1952.5825,1939.9016000000001
2016-03-02,1961.27,1938.7928000000002
2016-03-03,1972.6075,1938.5498
2016-03-04,1989.5475000000001,1938.1266
2016-03-07,1995.4,1937.3824
2016-03-08,1993.6025,1935.6817999999998
2016-03-09,1992.5674999999999,1934.2472
2016-03-10,1989.9625,1932.9085999999998
2016-03-11,1995.07,1931.7851999999998
2016-03-14,2005.1650000000002,1930.9107999999999
2016-03-15,2011.8325,1930.3506000000002
2016-03-16,2021.2450000000001,1930.6417999999999
2016-03-17,2025.845,1931.1194
2016-03-18,2033.33,1932.3058
2016-03-21,2042.2475,1934.476
2016-03-22,2047.8925,1937.0314
2016-03-23,2046.9225000000001,1939.2922
2016-03-24,2043.5125,1941.2374
2016-03-28,2039.8750000000002,1944.1728
2016-03-29,2041.1775000000002,1946.8362000000002
2016-03-30,2047.9875,1950.5086000000001
2016-03-31,2053.9375,1954.0767999999998
2016-04-01,2062.87,1958.3457999999998
2016-04-04,2065.65,1962.2885999999999
2016-04-05,2060.955,1965.0539999999999
2016-04-06,2062.685,1968.8455999999999
2016-04-07,2054.9674999999997,1971.6112
2016-04-08,2050.335,1974.9042
2016-04-11,2049.54,1977.8768
