Date,sma_fast,sma_slow
2003-12-22,1073.8083333333334,1062.2692307692307
2003-12-23,1076.6833333333334,1064.0269230769231
2003-12-24,1078.7416666666668,1065.9653846153847
2003-12-26,1081.7166666666667,1068.3384615384616
2003-12-29,1085.925,1070.9192307692308
2003-12-30,1089.125,1073.8384615384616
2003-12-31,1092.275,1076.7846153846153
2004-01-02,1095.65,1078.9538461538461
2004-01-05,1099.575,1081.5807692307694
2004-01-06,1103.5083333333334,1084.0884615384616
2004-01-07,1106.6,1086.7076923076925
2004-01-08,1110.2,1089.0846153846155
2004-01-09,1112.6166666666666,1091.2115384615386
2004-01-12,1115.216666666667,1093.6153846153845
2004-01-13,1117.4833333333333,1095.596153846154
2004-01-14,1120.3666666666666,1098.2500000000002
2004-01-15,1122.2416666666666,1100.6615384615384
2004-01-16,1124.7583333333332,1103.723076923077
2004-01-20,1127.0,1106.7923076923078
2004-01-21,1130.2583333333334,1109.7307692307693
2004-01-22,1132.0666666666668,1112.4153846153845
2004-01-23,1133.55,1115.2423076923076
2004-01-26,1135.9750000000001,1118.3307692307694
2004-01-27,1136.9833333333333,1120.9269230769232
2004-01-28,1137.5333333333333,1122.4384615384615
2004-01-29,1138.1083333333333,1124.1846153846154
2004-01-30,1138.9333333333334,1125.6538461538462
2004-02-02,1139.3333333333333,1127.1653846153847
2004-02-03,1139.6666666666667,1128.7807692307692
2004-02-04,1138.5583333333334,1129.9576923076925
2004-02-05,1137.7083333333333,1130.6923076923076
2004-02-06,1137.3083333333332,1131.9692307692308
2004-02-09,1136.9666666666665,1133.0423076923075
2004-02-10,1137.3,1134.4653846153847
2004-02-11,1137.5,1135.8346153846153
2004-02-12,1138.175,1136.9269230769232
2004-02-13,1139.6166666666666,1137.676923076923
2004-02-17,1141.5249999999999,1138.6423076923077
2004-02-18,1143.2499999999998,1139.7923076923075
2004-02-19,1144.2333333333333,1140.5576923076924
2004-02-20,1144.9083333333333,1141.4384615384615
2004-02-23,1146.1166666666666,1141.8423076923077
2004-02-24,1146.9916666666666,1142.1153846153845
2004-02-25,1147.0666666666666,1142.2653846153846
2004-02-26,1147.4916666666668,1142.5
2004-02-27,1147.4416666666668,1142.3961538461538
2004-03-01,1147.2916666666667,1142.8615384615384
2004-03-02,1147.0416666666667,1143.1538461538462
2004-03-03,1147.4750000000001,1142.9846153846154
2004-03-04,1147.3,1143.403846153846
2004-03-05,1147.7250000000001,1144.4961538461537
2004-03-08,1147.7333333333333,1145.0
2004-03-09,1147.4416666666666,1145.3653846153845
2004-03-10,1146.0166666666667,1144.926923076923
2004-03-11,1143.325,1143.803846153846
2004-03-12,1141.4,1143.576923076923
2004-03-15,1138.0333333333335,1142.6499999999999
2004-03-16,1135.1833333333332,1141.4153846153845
2004-03-17,1132.5,1140.8
2004-03-18,1130.2666666666667,1139.9076923076923
2004-03-19,1126.8333333333333,1138.0615384615385
2004-03-22,1121.875,1135.8807692307691
2004-03-23,1116.6333333333334,1133.8884615384616
2004-03-24,1111.975,1131.3615384615384
2004-03-25,1109.3583333333333,1129.7230769230769
2004-03-26,1108.0416666666667,1128.2230769230769
2004-03-29,1109.3500000000001,1127.3923076923077
2004-03-30,1109.8833333333332,1126.8538461538462
2004-03-31,1111.6916666666666,1126.3576923076923
2004-04-01,1113.4833333333333,1125.9153846153845
2004-04-02,1114.9833333333333,1125.7961538461539
2004-04-05,1117.3416666666667,1126.0153846153846
2004-04-06,1120.5416666666667,1125.7153846153847
2004-04-07,1124.3,1125.3846153846155
2004-04-08,1128.075,1124.9346153846154
2004-04-12,1132.5666666666666,1124.5615384615385
2004-04-13,1134.25,1123.503846153846
2004-04-14,1135.925,1122.7730769230768
2004-04-15,1136.45,1122.3192307692307
2004-04-16,1137.0833333333333,1122.7307692307693
2004-04-19,1137.8833333333334,1123.8461538461538
2004-04-20,1136.7166666666665,1123.7538461538463
2004-04-21,1135.2416666666666,1124.5076923076924
2004-04-22,1134.3500000000001,1125.6307692307694
2004-04-23,1133.7166666666665,1126.2769230769231
2004-04-26,1133.3,1126.7846153846153
2004-04-27,1133.2,1127.8730769230767
2004-04-28,1131.3,1128.9115384615384
2004-04-29,1130.0083333333332,1129.6769230769232
2004-04-30,1128.2666666666667,1130.2923076923075
2004-05-03,1127.325,1130.6115384615384
2004-05-04,1126.0666666666666,1131.05
2004-05-05,1124.875,1131.0115384615385
2004-05-06,1124.5249999999999,1130.5115384615385
2004-05-07,1122.4083333333335,1129.4538461538461
2004-05-10,1118.0083333333332,1127.7192307692308
2004-05-11,1114.25,1125.9384615384615
2004-05-12,1111.0666666666668,1123.8884615384616
2004-05-13,1107.5916666666667,1121.8961538461538
2004-05-14,1105.3666666666668,1120.173076923077
2004-05-17,1102.8833333333332,1118.05
2004-05-18,1101.5666666666666,1115.9846153846154
2004-05-19,1099.1666666666667,1114.4192307692308
2004-05-20,1096.6416666666667,1112.9192307692308
2004-05-21,1094.3166666666666,1111.5653846153846
2004-05-24,1092.7666666666667,1110.0576923076924
2004-05-25,1093.9583333333333,1109.1807692307693
2004-05-26,1096.275,1109.053846153846
2004-05-27,1098.425,1108.946153846154
2004-05-28,1100.375,1108.2076923076922
2004-06-01,1102.4416666666666,1107.4615384615386
2004-06-02,1104.8833333333332,1107.0576923076924
