Date,predicted_signal,actual_returns,strategy_returns,cumulative_Returns
2017-12-12,0.0,0.0015488780033008354,0.0,0.04433315089238299
2017-12-13,0.0,-0.0004729534441145766,-0.0,0.04433315089238299
2017-12-14,0.0,-0.004070826370242253,-0.0,0.04433315089238299
2017-12-15,0.0,0.008974325134520456,0.0,0.04433315089238299
2017-12-18,0.0,0.005362862086620401,0.0,0.04433315089238299
2017-12-19,0.0,-0.003230291135099761,-0.0,0.04433315089238299
2017-12-20,0.0,-0.0008279040973793172,-0.0,0.04433315089238299
2017-12-21,0.0,0.0019856303069889503,0.0,0.04433315089238299
2017-12-22,0.0,-0.0004581739347455649,-0.0,0.04433315089238299
2017-12-26,0.0,-0.0010583824636460903,-0.0,0.04433315089238299
2017-12-27,0.0,0.00079089722066783,0.0,0.04433315089238299
2017-12-28,0.0,0.0018340279279212002,0.0,0.04433315089238299
2017-12-29,0.0,-0.005183178668968558,-0.0,0.04433315089238299
2018-01-02,0.0,0.008303380074131894,0.0,0.04433315089238299
2018-01-03,0.0,0.006398818907860759,0.0,0.04433315089238299
2018-01-04,0.0,0.004028661363921104,0.0,0.04433315089238299
2018-01-05,0.0,0.007033799683552555,0.0,0.04433315089238299
2018-01-08,0.0,0.0016623225124401397,0.0,0.04433315089238299
2018-01-09,0.0,0.0013029031448006378,0.0,0.04433315089238299
2018-01-10,0.0,-0.0011122055472160275,-0.0,0.04433315089238299
2018-01-11,0.0,0.007033618001404562,0.0,0.04433315089238299
2018-01-12,0.0,0.006749627831013516,0.0,0.04433315089238299
2018-01-16,0.0,-0.0035244630756861017,-0.0,0.04433315089238299
2018-01-17,0.0,0.009415002053003496,0.0,0.04433315089238299
2018-01-18,0.0,-0.001616379310344751,-0.0,0.04433315089238299
2018-01-19,0.0,0.004385228178396927,0.0,0.04433315089238299
2018-01-22,0.0,0.008066754439027823,0.0,0.04433315089238299
2018-01-23,0.0,0.002174396481431362,0.0,0.04433315089238299
2018-01-24,0.0,-0.0005600307136341964,-0.0,0.04433315089238299
2018-01-25,0.0,0.0006026346765155566,0.0,0.04433315089238299
2018-01-26,0.0,0.011841155234656897,0.0,0.04433315089238299
2018-01-29,0.0,-0.006731944014173874,-0.0,0.04433315089238299
2018-01-30,0.0,-0.010898781509218525,-0.0,0.04433315089238299
2018-01-31,0.0,0.0004889403811609849,0.0,0.04433315089238299
2018-02-01,0.0,-0.0006480605989779287,-0.0,0.04433315089238299
2018-02-02,0.0,-0.021208513171602883,-0.0,0.04433315089238299
2018-02-05,0.0,-0.040979244278871785,-0.0,0.04433315089238299
2018-02-06,0.0,0.017440938639606607,0.0,0.04433315089238299
2018-02-07,0.0,-0.0050015954644285765,-0.0,0.04433315089238299
2018-02-08,1.0,-0.037536451302551344,-0.037536451302551344,0.0051325904302710335
2018-02-09,0.0,0.014936071290197583,0.014936071290197583,0.020145322457038484
2018-02-12,0.0,0.013914603653299107,0.013914603653299107,0.034340240287795254
2018-02-13,0.0,0.0026129518072288693,0.0026129518072288693,0.03704292148794486
2018-02-14,0.0,0.013402479965752168,0.013402479965752168,0.050941868466812146
2018-02-15,0.0,0.0120690869070601,0.0120690869070601,0.06362577721160623
2018-02-16,0.0,0.0003734622144111466,0.0003734622144111466,0.06402300124966853
2018-02-20,0.0,-0.005841403693699454,-0.005841403693699454,0.05780761335998763
2018-02-21,0.0,-0.00549652831466807,-0.00549652831466807,0.05199334386168308
2018-02-22,0.0,0.0009735944886408721,0.0009735944886408721,0.05301755878335368
2018-02-23,0.0,0.016028343614550522,0.016028343614550522,0.06989568604768848
2018-02-26,0.0,0.011756997779638123,0.011756997779638123,0.08247444725299546
2018-02-27,0.0,-0.012706864297021059,-0.012706864297021059,0.06871959134675887
2018-02-28,0.0,-0.011095806550352139,-0.011095806550352139,0.05686128550460379
2018-03-01,0.0,-0.013324342350110263,-0.013324342350110263,0.042779303919962874
2018-03-02,0.0,0.005071573420174946,0.005071573420174946,0.04806783572083195
2018-03-05,0.0,0.011032048304691067,0.011032048304691067,0.05963017071109711
2018-03-06,0.0,0.0026387939462098053,0.0026387939462098053,0.06242631639079077
2018-03-07,0.0,-0.00048384968403136774,-0.00048384968403136774,0.06191226175329856
2018-03-08,0.0,0.00446310693853591,0.00446310693853591,0.0666516897368461
2018-03-09,0.0,0.017378795678667736,0.017378795678667736,0.08518881151308855
2018-03-12,0.0,-0.001273967637633433,-0.001273967637633433,0.08380631608649902
2018-03-13,0.0,-0.00636359063175973,-0.00636359063175973,0.07690941636680892
2018-03-14,0.0,-0.005724493818052956,-0.005724493818052956,0.07074465507021421
2018-03-15,0.0,-0.0007819660444884358,-0.0007819660444884358,0.06990736910763173
2018-03-16,0.0,0.0017034720983646334,0.0017034720983646334,0.07172992645874121
2018-03-19,0.0,-0.014204163502312905,-0.014204163502312905,0.05650689935299957
2018-03-20,0.0,0.001481798210046792,0.001481798210046792,0.058072429385362945
2018-03-21,0.0,-0.001843986249236318,-0.001843986249236318,0.056121358374880304
2018-03-22,0.0,-0.02516289137256489,-0.02516289137256489,0.029546291357847476
2018-03-23,0.0,-0.020966906104724736,-0.020966906104724736,0.007959890936479974
2018-03-26,0.0,0.0271572407717926,0.0271572407717926,0.03533330038295168
2018-03-27,0.0,-0.017276334844182117,-0.017276334844182117,0.017446535610203595
2018-03-28,0.0,-0.0029166124426820428,-0.0029166124426820428,0.014479038384679122
2018-03-29,0.0,0.01376967370441462,0.01376967370441462,0.028448083723204398
2018-04-02,0.0,-0.02233733580221664,-0.02233733580221664,0.005475293521932878
2018-04-03,0.0,0.01261483879963432,0.01261483879963432,0.01815920226672696
2018-04-04,0.0,0.011566486259060316,0.011566486259060316,0.029935726689280795
2018-04-05,0.0,0.00686280811739759,0.00686280811739759,0.0370039779548017
2018-04-06,0.0,-0.02192020549488527,-0.02192020549488527,0.014272637659018983
2018-04-09,0.0,0.003336571356168383,0.003336571356168383,0.01765683068917734
2018-04-10,0.0,0.01672687474169199,0.01672687474169199,0.03467904902614238
2018-04-11,0.0,-0.005525298565605352,-0.005525298565605352,0.028962138360696388
2018-04-12,0.0,0.008250731400845313,0.008250731400845313,0.037451828585949976
2018-04-13,0.0,-0.0028866474724003055,-0.0028866474724003055,0.03445707088722516
2018-04-16,0.0,0.008109023830139561,0.008109023830139561,0.04284550792630615
2018-04-17,0.0,0.01066157798822931,0.01066157798822931,0.05396388663873708
2018-04-18,0.0,0.0008313657676830566,0.0008313657676830566,0.05484011613446271
2018-04-19,0.0,-0.005726120857699746,-0.005726120857699746,0.04879997414392667
2018-04-20,0.0,-0.008536535555283331,-0.008536535555283331,0.03984685587426684
2018-04-23,0.0,5.617682967939963e-05,5.617682967939963e-05,0.039905271173982015
2018-04-24,0.0,-0.01338056915166519,-0.01338056915166519,0.02599074678185742
2018-04-25,0.0,0.0018371189116968,0.0018371189116968,0.027875613785996345
2018-04-26,0.0,0.01043418958854292,0.01043418958854292,0.03860066281367924
2018-04-27,0.0,0.0011136358523251566,0.0011136358523251566,0.039757285748037274
2018-04-30,0.0,-0.008187541902161422,-0.008187541902161422,0.031244229402897616
2018-05-01,0.0,0.0025490455240648746,0.0025490455240648746,0.03387291789007474
2018-05-02,0.0,-0.007205815880669042,-0.007205815880669042,0.02642301999974883
2018-05-03,0.0,-0.0022536964035709817,-0.0022536964035709817,0.02410977413103299
2018-05-04,0.0,0.012811201149927953,0.012811201149927953,0.037229850447032975
2018-05-07,0.0,0.003457960066380883,0.003457960066380883,0.040816549849536976
2018-05-08,0.0,-0.0002656559269333947,-0.0002656559269333947,0.04054005076421907
2018-05-09,0.0,0.009682176113057217,0.009682176113057217,0.05061474278840783
2018-05-10,-1.0,0.009370632999603501,0.0,0.05061474278840783
2018-05-11,0.0,0.0017076314600799058,0.0,0.05061474278840783
2018-05-14,0.0,0.0008835217690965624,0.0,0.05061474278840783
2018-05-15,0.0,-0.006842165025108815,-0.0,0.05061474278840783
2018-05-16,0.0,0.004060558004020054,0.0,0.05061474278840783
2018-05-17,0.0,-0.000855843612027285,-0.0,0.05061474278840783
2018-05-18,0.0,-0.002632227136203147,-0.0,0.05061474278840783
2018-05-21,0.0,0.007386738519040259,0.0,0.05061474278840783
2018-05-22,0.0,-0.0031357367883761977,-0.0,0.05061474278840783
2018-05-23,0.0,0.003248373977771557,0.0,0.05061474278840783
2018-05-24,0.0,-0.002023202806873625,-0.0,0.05061474278840783
2018-05-25,0.0,-0.002357245505469785,-0.0,0.05061474278840783
2018-05-29,0.0,-0.011564198388288038,-0.0,0.05061474278840783
2018-05-30,0.0,0.01269582803565994,0.0,0.05061474278840783
2018-05-31,0.0,-0.006879563584568427,-0.0,0.05061474278840783
2018-06-01,0.0,0.01084919435028664,0.0,0.05061474278840783
2018-06-04,0.0,0.0044795986279628774,0.0,0.05061474278840783
2018-06-05,0.0,0.0007026178887243884,0.0,0.05061474278840783
2018-06-06,0.0,0.00856737485448189,0.0,0.05061474278840783
2018-06-07,0.0,-0.0007141955380813858,-0.0,0.05061474278840783
2018-06-08,0.0,0.0031259362467830343,0.0,0.05061474278840783
2018-06-11,0.0,0.0010687182218256375,0.0,0.05061474278840783
2018-06-12,0.0,0.0017433501078361058,0.0,0.05061474278840783
2018-06-13,0.0,-0.004026050917702695,-0.0,0.05061474278840783
2018-06-14,0.0,0.002471510972283708,0.0,0.05061474278840783
2018-06-15,0.0,-0.0010170746345898873,-0.0,0.05061474278840783
2018-06-18,0.0,-0.0021261593144484836,-0.0,0.05061474278840783
2018-06-19,0.0,-0.004023433979269853,-0.0,0.05061474278840783
2018-06-20,0.0,0.0017121614137458607,0.0,0.05061474278840783
2018-06-21,0.0,-0.006345489498865264,-0.0,0.05061474278840783
2018-06-22,0.0,0.0018619806819504259,0.0,0.05061474278840783
2018-06-25,0.0,-0.013724735741665661,-0.0,0.05061474278840783
2018-06-26,0.0,0.0022045806696182613,0.0,0.05061474278840783
2018-06-27,0.0,-0.008604290761129008,-0.0,0.05061474278840783
2018-06-28,0.0,0.006178624478169192,0.0,0.05061474278840783
2018-06-29,0.0,0.0007583817752760957,0.0,0.05061474278840783
2018-07-02,0.0,0.0030680150237090142,0.0,0.05061474278840783
2018-07-03,0.0,-0.00494735413740377,-0.0,0.05061474278840783
2018-07-05,0.0,0.00862075320099387,0.0,0.05061474278840783
2018-07-06,0.0,0.008481296202235589,0.0,0.05061474278840783
2018-07-09,0.0,0.008823039183714743,0.0,0.05061474278840783
2018-07-10,0.0,0.0034732074550045677,0.0,0.05061474278840783
2018-07-11,0.0,-0.007094178621538827,-0.0,0.05061474278840783
2018-07-12,0.0,0.008749035695488905,0.0,0.05061474278840783
2018-07-13,0.0,0.0010792305300737493,0.0,0.05061474278840783
2018-07-16,0.0,-0.001028090429120665,-0.0,0.05061474278840783
2018-07-17,0.0,0.00397365665748306,0.0,0.05061474278840783
2018-07-18,0.0,0.0021604883344306103,0.0,0.05061474278840783
2018-07-19,0.0,-0.003952948196134454,-0.0,0.05061474278840783
2018-07-20,0.0,-0.0009484790461010695,-0.0,0.05061474278840783
2018-07-23,0.0,0.00183808439484201,0.0,0.05061474278840783
2018-07-24,0.0,0.004780938945058377,0.0,0.05061474278840783
2018-07-25,0.0,0.009101545880016992,0.0,0.05061474278840783
2018-07-26,0.0,-0.003032251490652005,-0.0,0.05061474278840783
2018-07-27,0.0,-0.006562253298748155,-0.0,0.05061474278840783
2018-07-30,0.0,-0.005754180827438504,-0.0,0.05061474278840783
2018-07-31,0.0,0.00488474987511589,0.0,0.05061474278840783
2018-08-01,0.0,-0.0010403758135703045,-0.0,0.05061474278840783
2018-08-02,0.0,0.004926493587738445,0.0,0.05061474278840783
2018-08-03,0.0,0.0046441380578801095,0.0,0.05061474278840783
2018-08-06,0.0,0.0035382963367192044,0.0,0.05061474278840783
2018-08-07,0.0,0.002824165029469361,0.0,0.05061474278840783
2018-08-08,0.0,-0.00026237996116773576,-0.0,0.05061474278840783
2018-08-09,0.0,-0.001441718864821362,-0.0,0.05061474278840783
2018-08-10,0.0,-0.0071138709971333425,-0.0,0.05061474278840783
2018-08-13,0.0,-0.004005957759204981,-0.0,0.05061474278840783
2018-08-14,0.0,0.00638924424064391,0.0,0.05061474278840783
2018-08-15,0.0,-0.00760221974957398,-0.0,0.05061474278840783
2018-08-16,0.0,0.007919471183698512,0.0,0.05061474278840783
2018-08-17,0.0,0.0033231362802699227,0.0,0.05061474278840783
2018-08-20,0.0,0.002427959426412052,0.0,0.05061474278840783
2018-08-21,0.0,0.0020685672284348477,0.0,0.05061474278840783
2018-08-22,0.0,-0.0003981892866123937,-0.0,0.05061474278840783
2018-08-23,0.0,-0.001691231454109654,-0.0,0.05061474278840783
2018-08-24,0.0,0.0061988533346399866,0.0,0.05061474278840783
2018-08-27,0.0,0.007670392285776817,0.0,0.05061474278840783
2018-08-28,0.0,0.0002692682118519141,0.0,0.05061474278840783
2018-08-29,0.0,0.005701427427593275,0.0,0.05061474278840783
2018-08-30,0.0,-0.004430275493816138,-0.0,0.05061474278840783
2018-08-31,0.0,0.00013443037712890238,0.0,0.05061474278840783
2018-09-04,0.0,-0.001654305329620409,-0.0,0.05061474278840783
2018-09-05,0.0,-0.002803170482476691,-0.0,0.05061474278840783
2018-09-06,0.0,-0.0036522883057535926,-0.0,0.05061474278840783
2018-09-07,0.0,-0.0022133041469051262,-0.0,0.05061474278840783
2018-09-10,0.0,0.001897843770893859,0.0,0.05061474278840783
2018-09-11,0.0,0.0037398379635260603,0.0,0.05061474278840783
2018-09-12,0.0,0.00035666178420923345,0.0,0.05061474278840783
2018-09-13,0.0,0.005282250806529776,0.0,0.05061474278840783
2018-09-14,0.0,0.00027546501938591206,0.0,0.05061474278840783
2018-09-17,0.0,-0.005569745746958565,-0.0,0.05061474278840783
2018-09-18,0.0,0.005369011354195541,0.0,0.05061474278840783
2018-09-19,0.0,0.00125330973621951,0.0,0.05061474278840783
2018-09-20,0.0,0.007840574975498171,0.0,0.05061474278840783
2018-09-21,0.0,-0.00036850635502849727,-0.0,0.05061474278840783
2018-09-24,0.0,-0.0035157543341060027,-0.0,0.05061474278840783
2018-09-25,0.0,-0.0013050760951849316,-0.0,0.05061474278840783
2018-09-26,0.0,-0.00328924803468289,-0.0,0.05061474278840783
2018-09-27,0.0,0.0027632769780832067,0.0,0.05061474278840783
2018-09-28,0.0,-6.863417982172493e-06,-0.0,0.05061474278840783
2018-10-01,0.0,0.0036410682297065566,0.0,0.05061474278840783
2018-10-02,0.0,-0.00039663679353352244,-0.0,0.05061474278840783
2018-10-03,0.0,0.0007114930065028613,0.0,0.05061474278840783
2018-10-04,0.0,-0.008169515742554312,-0.0,0.05061474278840783
2018-10-05,0.0,-0.005527965508803745,-0.0,0.05061474278840783
2018-10-08,0.0,-0.00039506925841348295,-0.0,0.05061474278840783
2018-10-09,0.0,-0.0014179577940874877,-0.0,0.05061474278840783
2018-10-10,1.0,-0.032864175757028824,-0.032864175757028824,0.01608715522848403
2018-10-11,0.0,-0.020573073719881707,-0.020573073719881707,-0.004816880721856487
2018-10-12,0.0,0.014206284338267983,0.014206284338267983,0.009320973639253216
2018-10-15,0.0,-0.005905035180855278,-0.005905035180855278,0.00336089778113835
2018-10-16,0.0,0.021495643069809,0.021495643069809,0.02492878551004485
2018-10-17,0.0,-0.0002526762327753618,-0.0002526762327753618,0.024669810365659073
2018-10-18,0.0,-0.014391946490294405,-0.014391946490294405,0.009922817284656382
2018-10-19,0.0,-0.00036116990154511086,-0.00036116990154511086,0.009558063560169527
2018-10-22,0.0,-0.0042994746692295305,-0.0042994746692295305,0.005217494238776155
2018-10-23,0.0,-0.00551185102399232,-0.00551185102399232,-0.0003231148361788616
2018-10-24,0.0,-0.030864490329077787,-0.030864490329077787,-0.031177632390520182
2018-10-25,0.0,0.018625051767629408,0.018625051767629408,-0.013133265640156377
2018-10-26,0.0,-0.01732721755489608,-0.01732721755489608,-0.030232920244099182
2018-10-29,0.0,-0.006559621467715271,-0.006559621467715271,-0.036594225199149566
2018-10-30,0.0,0.015666824420255576,0.015666824420255576,-0.021500716079884352
2018-10-31,0.0,0.010851291456518197,0.010851291456518197,-0.010882735160072876
2018-11-01,0.0,0.0105577968389301,0.0105577968389301,-0.0004398360280146729
2018-11-02,0.0,-0.006316665267828814,-0.006316665267828814,-0.006753722998881773
2018-11-05,0.0,0.005600317290107348,0.005600317290107348,-0.001191228700457625
2018-11-06,0.0,0.006259335137365651,0.006259335137365651,0.005060650137246547
2018-11-07,0.0,0.02120887695294771,0.02120887695294771,0.02637685779625709
2018-11-08,0.0,-0.0025089822274502183,-0.0025089822274502183,0.023801696501380087
2018-11-09,0.0,-0.009198989607493102,-0.009198989607493102,0.014383755335130033
2018-11-12,0.0,-0.019701475363267495,-0.019701475363267495,-0.0056011012295037466
2018-11-13,0.0,-0.001481905348797996,-0.001481905348797996,-0.007074706276430587
2018-11-14,0.0,-0.007567464311691308,-0.007567464311691308,-0.01458863300085933
2018-11-15,0.0,0.010593800664796094,0.010593800664796094,-0.00414938140604626
2018-11-16,0.0,0.0022232803457622463,0.0022232803457622463,-0.0019353262984111996
2018-11-19,0.0,-0.016643094431470606,-0.016643094431470606,-0.018546210911541627
2018-11-20,0.0,-0.018151208036480848,-0.018151208036480848,-0.03636078281547861
2018-11-21,0.0,0.00304327583661701,0.00304327583661701,-0.03342816287060446
2018-11-23,0.0,-0.006554890129173208,-0.006554890129173208,-0.0397639350649408
2018-11-26,0.0,0.015532409517731827,0.015532409517731827,-0.024849155270674106
2018-11-27,0.0,0.003261703042884756,0.003261703042884756,-0.021668502793148803
2018-11-28,0.0,0.02297393528374414,0.02297393528374414,0.0008076217097299221
2018-11-29,0.0,-0.0021976900564546487,-0.0021976900564546487,-0.001391843248925606
2018-11-30,0.0,0.00818552393197347,0.00818552393197347,0.006782287716824209
