Date,predicted_signal,actual_returns,strategy_returns,cumulative_Returns
2006-09-13,1.0,0.003861386138613865,0.003861386138613865,0.003861386138613865
2006-09-14,1.0,-0.0013580462342667188,-0.0013580462342667188,0.002498095963442637
2006-09-15,1.0,0.0025678427082385102,0.0025678427082385102,0.0050723533891854355
2006-09-18,1.0,0.001151811830319982,0.001151811830319982,0.00623000761614656
2006-09-19,1.0,-0.00267942294009893,-0.00267942294009893,0.003533891850723947
2006-09-20,1.0,0.005722352084029048,0.005722352084029048,0.009276466108149695
2006-09-21,1.0,-0.005395493442400312,-0.005395493442400312,0.0038309215536942443
2006-09-22,1.0,-0.0024658012336593593,-0.0024658012336593593,0.0013556740289417668
2006-09-25,1.0,0.008815162993048187,0.008815162993048187,0.010182787509520619
2006-09-26,1.0,0.007524295633948297,0.007524295633948297,0.017783701447068312
2006-09-27,1.0,0.00017959366932318588,0.00017959366932318588,0.017966488956588478
2006-09-28,1.0,0.0017133152275567998,0.0017133152275567998,0.019710586443260292
2006-09-29,1.0,-0.002263085564053635,-0.002263085564053635,0.017402894135567948
2006-10-02,1.0,-0.0033910993000710876,-0.0033910993000710876,0.013952779893374512
2006-10-03,1.0,0.0020956644533245417,0.0020956644533245417,0.01607768469154669
2006-10-04,1.0,0.012060474773444518,0.012060474773444518,0.02833206397562904
2006-10-05,1.0,0.00223670567323353,0.00223670567323353,0.030632140137091257
2006-10-06,1.0,-0.0026824906519266056,-0.0026824906519266056,0.027867479055598388
2006-10-09,1.0,0.0007928333790263586,0.0007928333790263586,0.02868240670220934
2006-10-10,1.0,0.0020434454266802238,0.0020434454266802238,0.03078446306169136
2006-10-11,1.0,-0.002563875219813494,-0.002563875219813494,0.028141660319878747
2006-10-12,1.0,0.009541094114596804,0.009541094114596804,0.03795125666412846
2006-10-13,1.0,0.002047210583858483,0.002047210583858483,0.04007616146230042
2006-10-16,1.0,0.002519002357903366,0.002519002357903366,0.04269611576542309
2006-10-17,1.0,-0.0036594451667567585,-0.0036594451667567585,0.038880426504189325
2006-10-18,1.0,0.001282944173600642,0.001282944173600642,0.04021325209444071
2006-10-19,1.0,0.00084931908039243,0.00084931908039243,0.041096725057121475
2006-10-20,1.0,0.0011997424942937762,0.0011997424942937762,0.04234577303884257
2006-10-23,1.0,0.006152272395148373,0.006152272395148373,0.048758568164509075
2006-10-24,1.0,0.0002614341113420515,0.0002614341113420515,0.049032749428789435
2006-10-25,1.0,0.0035139177278600275,0.0035139177278600275,0.05271896420411304
2006-10-26,1.0,0.00496303048718727,0.00496303048718727,0.057943640517898354
2006-10-27,1.0,-0.008451637054741279,-0.008451637054741279,0.04900228484386937
2006-10-30,1.0,0.00042836191499562304,0.00042836191499562304,0.04945163747143977
2006-10-31,1.0,7.257262705673284e-06,7.257262705673284e-06,0.049459253617669896
2006-11-01,1.0,-0.00735155376866925,-0.00735155376866925,0.04174409748667207
2006-11-02,1.0,-0.00034361497576418376,-0.00034361497576418376,0.041386138613861645
2006-11-03,1.0,-0.002223294864481362,-0.002223294864481362,0.039070830159939396
2006-11-06,1.0,0.011346478047350228,0.011346478047350228,0.050860624523991094
2006-11-07,1.0,0.0022177448578759584,0.0022177448578759584,0.0531911652703736
2006-11-08,1.0,0.0020826704463279277,0.0020826704463279277,0.05538461538461581
2006-11-09,1.0,-0.005332967699102298,-0.005332967699102298,0.04975628332064019
2006-11-10,1.0,0.0018645752468569032,0.0018645752468569032,0.05171363290175246
2006-11-13,1.0,0.0025490622058077506,0.0025490622058077506,0.05439451637471504
2006-11-14,1.0,0.006356452521633527,0.006356452521633527,0.061096725057121715
2006-11-15,1.0,0.0024045018015819153,0.0024045018015819153,0.06364813404417413
2006-11-16,1.0,0.0022841676392877375,0.0022841676392877375,0.06607768469154651
2006-11-17,1.0,0.0010287477853345717,0.0010287477853345717,0.06717440974866751
2006-11-20,1.0,-0.0004995717956037815,-0.0004995717956037815,0.06664127951256704
2006-11-21,1.0,0.0016494109246696365,0.0016494109246696365,0.06840060929169867
2006-11-22,1.0,0.0023381641134578857,0.0023381641134578857,0.07089870525514108
2006-11-24,1.0,-0.0036555270288529673,-0.0036555270288529673,0.06698400609291721
2006-11-27,1.0,-0.013555087619115613,-0.013555087619115613,0.05252094440213284
2006-11-28,1.0,0.0034443833396045065,0.0034443833396045065,0.056146230007616316
2006-11-29,1.0,0.00920156917041659,0.00920156917041659,0.06586443259710606
2006-11-30,1.0,0.0008217337868352548,0.0008217337868352548,0.06674028941355714
2006-12-01,1.0,-0.002798740566745006,-0.002798740566745006,0.06375476009139414
2006-12-04,1.0,0.008885165854042532,0.008885165854042532,0.07320639756283343
2006-12-05,1.0,0.004002498012944278,0.004002498012944278,0.07750190403655766
2006-12-06,1.0,-0.0013147106222962668,-0.0013147106222962668,0.07608530083777643
2006-12-07,1.0,-0.003970557010404274,-0.003970557010404274,0.07181264280274191
2006-12-08,1.0,0.0018119932636484481,0.0018119932636484481,0.0737547600913937
2006-12-11,1.0,0.002269761107643431,0.002269761107643431,0.07619192688499621
2006-12-12,1.0,-0.0010473871935684498,-0.0010473871935684498,0.07506473724295515
2006-12-13,1.0,0.0011689194933266478,0.0011689194933266478,0.0763214013709066
2006-12-14,1.0,0.008689437521670396,0.008689437521670396,0.08567402894135578
2006-12-15,1.0,0.0011224210622311492,0.0011224210622311492,0.08689261233815682
2006-12-18,1.0,-0.003230349872818006,-0.003230349872818006,0.08338156892612347
2006-12-19,1.0,0.0021582025757831413,0.0021582025757831413,0.08571972581873588
